Time,BG,CGM,CHO,insulin,LBGI,HBGI,Risk
2018-01-04 06:20:00,150.95304665480788,164.55138819937602,0,[0.00618333],0.0,3.0145086913987114,3.0145086913987114
2018-01-04 06:21:00,150.89547376359428,162.79488617348136,0,[0.00618333],0.0,3.0066677395969337,3.0066677395969337
2018-01-04 06:22:00,150.8377551356658,162.79488617348136,0,[0.00609167],0.0,2.9988142416726937,2.9988142416726937
2018-01-04 06:23:00,150.77987689439482,162.79488617348136,0,[0.00609167],0.0,2.990946376914435,2.990946376914435
2018-01-04 06:24:00,150.7218252515539,161.26468564323469,0,[0.00609167],0.0,2.9830623439982014,2.9830623439982014
2018-01-04 06:25:00,150.6635868527475,161.26468564323469,0,[0.0061],0.0,2.975160407852723,2.975160407852723
2018-01-04 06:26:00,150.6051490923745,161.26468564323469,0,[0.0061],0.0,2.967238942133048,2.967238942133048
2018-01-04 06:27:00,150.54650039407076,160.2440374328545,0,[0.0061],0.0,2.959296466776876,2.959296466776876
2018-01-04 06:28:00,150.4876304548012,160.2440374328545,0,[0.0062],0.0,2.9513316804232916,2.9513316804232916
2018-01-04 06:29:00,150.42853045171805,160.2440374328545,0,[0.0062],0.0,2.9433434876025846,2.9433434876025846
2018-01-04 06:30:00,150.3691932083979,160.0162493850864,0,[0.0062],0.0,2.935331020270278,2.935331020270278
2018-01-04 06:31:00,150.3096133199598,160.0162493850864,0,[0.0064],0.0,2.9272936536515464,2.9272936536515464
2018-01-04 06:32:00,150.24978723988315,160.0162493850864,0,[0.0064],0.0,2.9192310168107034,2.9192310168107034
2018-01-04 06:33:00,150.18971332464653,160.71850052194648,0,[0.0064],0.0,2.9111429974566723,2.9111429974566723
2018-01-04 06:34:00,150.129391836153,160.71850052194648,0,[0.00668333],0.0,2.903029741017951,2.903029741017951
2018-01-04 06:35:00,150.06882490820897,160.71850052194648,0,[0.00668333],0.0,2.89489164486729,2.89489164486729
2018-01-04 06:36:00,150.00801647311064,161.90313823128224,0,[0.00668333],0.0,2.886729347200814,2.886729347200814
2018-01-04 06:37:00,149.94697214882575,161.90313823128224,0,[0.00694167],0.0,2.8785437106758813,2.8785437106758813
2018-01-04 06:38:00,149.88569909674627,161.90313823128224,0,[0.00694167],0.0,2.870335802182706,2.870335802182706
2018-01-04 06:39:00,149.82420585008742,162.97641293335667,0,[0.00694167],0.0,2.8621068687903364,2.8621068687903364
2018-01-04 06:40:00,149.7625021157341,162.97641293335667,0,[0.00704167],0.0,2.8538583102728876,2.8538583102728876
2018-01-04 06:41:00,149.70059856123908,162.97641293335667,0,[0.00704167],0.0,2.8455916498071474,2.8455916498071474
2018-01-04 06:42:00,149.6385065937421,163.34469699030075,0,[0.00704167],0.0,2.83730850376219,2.83730850376219
2018-01-04 06:43:00,149.57623813650196,163.34469699030075,0,[0.00694167],0.0,2.829010551350689,2.829010551350689
2018-01-04 06:44:00,149.5138054118446,163.34469699030075,0,[0.00694167],0.0,2.8206995053191903,2.8206995053191903
2018-01-04 06:45:00,149.45122074114954,162.41443966315512,0,[0.00694167],0.0,2.812377085085525,2.812377085085525
2018-01-04 06:46:00,149.38849636810374,162.41443966315512,0,[0.00664167],0.0,2.8040449931366447,2.8040449931366447
2018-01-04 06:47:00,149.32564430787838,162.41443966315512,0,[0.00664167],0.0,2.795704895018063,2.795704895018063
2018-01-04 06:48:00,149.262676234152,159.79787415392826,0,[0.00664167],0.0,2.787358404470208,2.787358404470208
2018-01-04 06:49:00,149.19960340910893,159.79787415392826,0,[0.00615833],0.0,2.779007074353888,2.779007074353888
2018-01-04 06:50:00,149.1364366517961,159.79787415392826,0,[0.00615833],0.0,2.7706523927120323,2.7706523927120323
2018-01-04 06:51:00,149.07318635683353,155.93025115167197,0,[0.00615833],0.0,2.762295785513084,2.762295785513084
2018-01-04 06:52:00,149.00986256697442,155.93025115167197,0,[0.00563333],0.0,2.7539386264861268,2.7539386264861268
2018-01-04 06:53:00,148.94647508686487,155.93025115167197,0,[0.00563333],0.0,2.7455822523258524,2.7455822523258524
2018-01-04 06:54:00,148.8830336445064,151.45254863286678,0,[0.00563333],0.0,2.737227984080335,2.737227984080335
2018-01-04 06:55:00,148.8195480998908,151.45254863286678,0,[0.005275],0.0,2.728877154602598,2.728877154602598
2018-01-04 06:56:00,148.7560286824732,151.45254863286678,0,[0.005275],0.0,2.7205311396083514,2.7205311396083514
2018-01-04 06:57:00,148.69248625367334,147.00573019518356,0,[0.005275],0.0,2.7121913918101423,2.7121913918101423
2018-01-04 06:58:00,148.62893258859899,147.00573019518356,0,[0.00513333],0.0,2.703859477339798,2.703859477339798
2018-01-04 06:59:00,148.56538066017447,147.00573019518356,0,[0.00513333],0.0,2.6955371122378704,2.6955371122378704
2018-01-04 07:00:00,148.5018449166482,143.23079201210444,0,[0.00513333],0.0,2.6872261978272083,2.6872261978272083
2018-01-04 07:01:00,148.43834154549668,143.23079201210444,0,[0.0052],0.0,2.6789288540656764,2.6789288540656764
2018-01-04 07:02:00,148.37488871336413,143.23079201210444,0,[0.0052],0.0,2.6706474495414096,2.6706474495414096
2018-01-04 07:03:00,148.31150677195484,140.62822180290135,0,[0.0052],0.0,2.6623846268235734,2.6623846268235734
2018-01-04 07:04:00,148.2482184244195,140.62822180290135,0,[0.00546667],0.0,2.6541433224953934,2.6541433224953934
2018-01-04 07:05:00,148.18504884977588,140.62822180290135,0,[0.00546667],0.0,2.6459267815945147,2.6459267815945147
2018-01-04 07:06:00,148.12202577526747,139.13624466231613,0,[0.00546667],0.0,2.637738565197396,2.637738565197396
2018-01-04 07:07:00,148.05917949315395,139.13624466231613,0,[0.00584167],0.0,2.629582550751689,2.629582550751689
2018-01-04 07:08:00,147.99654282790453,139.13624466231613,0,[0.00584167],0.0,2.6214629259938893,2.6214629259938893
2018-01-04 07:09:00,147.93415104719952,138.55267598960972,0,[0.00584167],0.0,2.6133841756561176,2.6133841756561176
2018-01-04 07:10:00,147.87204171656268,138.55267598960972,0,[0.00618333],0.0,2.60535106100324,2.60535106100324
2018-01-04 07:11:00,147.81025451033776,138.55267598960972,0,[0.00618333],0.0,2.5973685939063067,2.5973685939063067
2018-01-04 07:12:00,147.7488309790582,138.67553045473687,0,[0.00618333],0.0,2.589442005508318,2.589442005508318
2018-01-04 07:13:00,147.68781427702038,138.67553045473687,0,[0.00646667],0.0,2.5815767100225724,2.5815767100225724
2018-01-04 07:14:00,147.62724886433716,138.67553045473687,0,[0.00646667],0.0,2.573778265543958,2.573778265543958
2018-01-04 07:15:00,147.56718018607873,139.30298895158032,0,[0.00646667],0.0,2.566052332235568,2.566052332235568
2018-01-04 07:16:00,147.5076543330932,139.30298895158032,0,[0.00668333],0.0,2.5584046285024833,2.5584046285024833
2018-01-04 07:17:00,147.44871769710878,139.30298895158032,0,[0.00668333],0.0,2.5508408867844947,2.5508408867844947
2018-01-04 07:18:00,147.3904166230931,140.26988701601667,0,[0.00668333],0.0,2.5433668093492905,2.5433668093492905
2018-01-04 07:19:00,147.3327970626577,140.26988701601667,0,[0.00683333],0.0,2.5359880245664486,2.5359880245664486
2018-01-04 07:20:00,147.27590423806117,140.26988701601667,0,[0.00683333],0.0,2.5287100448727537,2.5287100448727537
2018-01-04 07:21:00,147.21978231920716,141.55728946778484,0,[0.00683333],0.0,2.5215382267130297,2.5215382267130297
2018-01-04 07:22:00,147.1644741160686,141.55728946778484,0,[0.00695],0.0,2.5144777327411543,2.5144777327411543
2018-01-04 07:23:00,147.11002079248178,141.55728946778484,0,[0.00695],0.0,2.507533497009284,2.507533497009284
2018-01-04 07:24:00,147.0564616016123,143.1827547271064,0,[0.00695],0.0,2.500710193148137,2.500710193148137
2018-01-04 07:25:00,147.00383364354917,143.1827547271064,0,[0.00705833],0.0,2.494012205559859,2.494012205559859
2018-01-04 07:26:00,146.95217164817916,143.1827547271064,0,[0.00705833],0.0,2.487443603987357,2.487443603987357
2018-01-04 07:27:00,146.90150778160327,145.16371019830632,0,[0.00705833],0.0,2.481008121199869,2.481008121199869
2018-01-04 07:28:00,146.85187147497433,145.16371019830632,0,[0.00718333],0.0,2.4747091336156624,2.4747091336156624
2018-01-04 07:29:00,146.8032892772846,145.16371019830632,0,[0.00718333],0.0,2.4685496450204765,2.4685496450204765
2018-01-04 07:30:00,146.75578472852482,147.51739384375946,0,[0.00718333],0.0,2.4625322728933936,2.4625322728933936
2018-01-04 07:31:00,146.70937825098176,147.51739384375946,0,[0.00730833],0.0,2.456659237027059,2.456659237027059
2018-01-04 07:32:00,146.6640870601301,147.51739384375946,0,[0.00730833],0.0,2.4509323505990914,2.4509323505990914
2018-01-04 07:33:00,146.61992509169266,150.2226833700244,0,[0.00730833],0.0,2.4453530132350156,2.4453530132350156
2018-01-04 07:34:00,146.5769029428044,150.2226833700244,0,[0.00744167],0.0,2.43992220578016,2.43992220578016
2018-01-04 07:35:00,146.53502782884746,150.2226833700244,0,[0.00744167],0.0,2.43464048695939,2.43464048695939
2018-01-04 07:36:00,146.49430355236433,153.10568237245207,0,[0.00744167],0.0,2.4295079914537294,2.4295079914537294
2018-01-04 07:37:00,146.45473048201836,153.10568237245207,0,[0.00754167],0.0,2.424524429124767,2.424524429124767
2018-01-04 07:38:00,146.41630554389275,153.10568237245207,0,[0.00754167],0.0,2.41968908566474,2.41968908566474
2018-01-04 07:39:00,146.3790222234325,155.9540928422411,0,[0.00754167],0.0,2.4150008244490797,2.4150008244490797
2018-01-04 07:40:00,146.34287057708832,155.9540928422411,0,[0.00759167],0.0,2.4104580894662404,2.4104580894662404
2018-01-04 07:41:00,146.30783725588495,155.9540928422411,0,[0.00759167],0.0,2.406058909599153,2.406058909599153
2018-01-04 07:42:00,146.2739055408134,158.55533909361375,0,[0.00759167],0.0,2.4018009042417523,2.4018009042417523
2018-01-04 07:43:00,146.24106044385329,158.55533909361375,53,[0.00756667],0.0,2.3976819238251803,2.3976819238251803
2018-01-04 07:44:00,146.20953786315096,158.55533909361375,0,[0.00756667],0.0,2.393731265198942,2.393731265198942
2018-01-04 07:45:00,146.18111326679758,160.6991807671666,0,[0.00756667],0.0,2.39017094614936,2.39017094614936
2018-01-04 07:46:00,146.16104593316882,160.6991807671666,0,0.26266666666666666,0.0,2.3876586010482144,2.3876586010482144
2018-01-04 07:47:00,146.1592750627349,160.6991807671666,0,0.26266666666666666,0.0,2.3874369427326503,2.3874369427326503
2018-01-04 07:48:00,146.19064532934914,162.3086975284798,0,0.26266666666666666,0.0,2.39136466392492,2.39136466392492
2018-01-04 07:49:00,146.2746616744417,162.3086975284798,0,[0.00731667],0.0,2.401895759037459,2.401895759037459
2018-01-04 07:50:00,146.4350246170798,162.3086975284798,0,[0.00731667],0.0,2.422044222020174,2.422044222020174
2018-01-04 07:51:00,146.69904180275137,163.7954286266928,0,[0.00731667],0.0,2.455351799877144,2.455351799877144
2018-01-04 07:52:00,147.09697119397535,163.7954286266928,0,[0.00718333],0.0,2.5058703801382842,2.5058703801382842
2018-01-04 07:53:00,147.66167684550783,163.7954286266928,0,[0.00718333],0.0,2.5782101750766917,2.5782101750766917
2018-01-04 07:54:00,148.4283605915112,165.9419110004787,0,[0.00718333],0.0,2.677625593325459,2.677625593325459
2018-01-04 07:55:00,149.43240562414618,165.9419110004787,0,[0.00723333],0.0,2.8098768124212854,2.8098768124212854
2018-01-04 07:56:00,150.7059633430247,165.9419110004787,0,[0.00723333],0.0,2.9809094185134057,2.9809094185134057
2018-01-04 07:57:00,152.27574412518857,169.70576611356373,0,[0.00723333],0.0,3.196631404112003,3.196631404112003
2018-01-04 07:58:00,154.16129442213455,169.70576611356373,0,[0.007575],0.0,3.4626662178695744,3.4626662178695744
2018-01-04 07:59:00,156.37356322544528,169.70576611356373,0,[0.007575],0.0,3.7840344485078803,3.7840344485078803
2018-01-04 08:00:00,158.9140260725398,175.82030666887033,0,[0.007575],0.0,4.164799210404383,4.164799210404383
2018-01-04 08:01:00,161.77427489690967,175.82030666887033,0,[0.00820833],0.0,4.607684789802345,4.607684789802345
2018-01-04 08:02:00,164.93639467995013,175.82030666887033,0,[0.00820833],0.0,5.113761855232351,5.113761855232351
2018-01-04 08:03:00,168.37423373014852,184.39175384454208,0,[0.00820833],0.0,5.682282410807531,5.682282410807531
2018-01-04 08:04:00,172.0553638335919,184.39175384454208,0,[0.009025],0.0,6.310699936870745,6.310699936870745
2018-01-04 08:05:00,175.94333164365852,184.39175384454208,0,[0.009025],0.0,6.994855504807182,6.994855504807182
2018-01-04 08:06:00,179.99981053576536,194.89760434946456,0,[0.009025],0.0,7.729276743461499,7.729276743461499
2018-01-04 08:07:00,184.18640449548298,194.89760434946456,0,[0.00981667],0.0,8.507529995831504,8.507529995831504
2018-01-04 08:08:00,188.46601236597223,194.89760434946456,0,[0.00981667],0.0,9.322576315531009,9.322576315531009
2018-01-04 08:09:00,192.80376740642765,206.49963721920366,0,[0.00981667],0.0,10.167097571345282,10.167097571345282
2018-01-04 08:10:00,197.16761826846633,206.49963721920366,0,[0.01040833],0.0,11.033773556178936,11.033773556178936
2018-01-04 08:11:00,201.52863128291082,206.49963721920366,0,[0.01040833],0.0,11.915502405795078,11.915502405795078
2018-01-04 08:12:00,205.86108861257736,218.42160484272998,0,[0.01040833],0.0,12.805564526716495,12.805564526716495
2018-01-04 08:13:00,210.14244428606816,218.42160484272998,0,[0.010725],0.0,13.697735085527519,13.697735085527519
2018-01-04 08:14:00,214.35318646790978,218.42160484272998,0,[0.010725],0.0,14.586352606183704,14.586352606183704
2018-01-04 08:15:00,218.47664207512807,230.11714325948574,0,[0.010725],0.0,15.46635203927419,15.46635203927419
2018-01-04 08:16:00,222.49874986655573,230.11714325948574,0,[0.01080833],0.0,16.33327041903425,16.33327041903425
2018-01-04 08:17:00,226.40782038966648,230.11714325948574,0,[0.01080833],0.0,17.183232376812683,17.183232376812683
2018-01-04 08:18:00,230.1942953291004,241.27888812302015,0,[0.01080833],0.0,18.01292165950749,18.01292165950749
2018-01-04 08:19:00,233.85051450501018,241.27888812302015,0,[0.01074167],0.0,18.819543628777833,18.819543628777833
2018-01-04 08:20:00,237.37049566878207,241.27888812302015,0,[0.01074167],0.0,19.600782618653227,19.600782618653227
2018-01-04 08:21:00,240.7497300396869,251.7912892170544,0,[0.01074167],0.0,20.354757067673678,20.354757067673678
2018-01-04 08:22:00,243.98499498319313,251.7912892170544,0,[0.01058333],0.0,21.07997453843454,21.07997453843454
2018-01-04 08:23:00,247.07418417756924,251.7912892170544,0,[0.01058333],0.0,21.775288091499462,21.775288091499462
2018-01-04 08:24:00,250.0161549249905,261.67632337822005,0,[0.01058333],0.0,22.439854979097817,22.439854979097817
2018-01-04 08:25:00,252.81059181635376,261.67632337822005,0,[0.01040833],0.0,23.07309824171527,23.07309824171527
2018-01-04 08:26:00,255.45788568923888,261.67632337822005,0,[0.01040833],0.0,23.674671507599946,23.674671507599946
2018-01-04 08:27:00,257.95902668985866,271.04821542989316,0,[0.01040833],0.0,24.24442709519851,24.24442709519851
2018-01-04 08:28:00,260.3155101966365,271.04821542989316,0,[0.01024167],0.0,24.782387377931126,24.782387377931126
2018-01-04 08:29:00,262.52925436389415,271.04821542989316,0,[0.01024167],0.0,25.288719276246475,25.288719276246475
2018-01-04 08:30:00,264.60252809814426,280.0799162544552,0,[0.01024167],0.0,25.763711686028117,25.763711686028117
2018-01-04 08:31:00,266.53788834581786,280.0799162544552,0,[0.01011667],0.0,26.207755619679496,26.207755619679496
2018-01-04 08:32:00,268.3381256459198,280.0799162544552,0,[0.01011667],0.0,26.621326820627264,26.621326820627264
2018-01-04 08:33:00,270.0062169950092,286.43003752618705,0,[0.01011667],0.0,27.004970612094912,27.004970612094912
2018-01-04 08:34:00,271.54528515896106,286.43003752618705,0,[0.009775],0.0,27.359288747764058,27.359288747764058
2018-01-04 08:35:00,272.9585636499835,286.43003752618705,0,[0.009775],0.0,27.684928043865227,27.684928043865227
2018-01-04 08:36:00,274.24936668546945,291.0337422300703,0,[0.009775],0.0,27.982570591504018,27.982570591504018
2018-01-04 08:37:00,275.42106351340556,291.0337422300703,0,[0.009],0.0,28.252925363185337,28.252925363185337
2018-01-04 08:38:00,276.47705654885607,291.0337422300703,0,[0.009],0.0,28.496721042538745,28.496721042538745
2018-01-04 08:39:00,277.4207628654111,294.06131886136063,0,[0.009],0.0,28.714699931552772,28.714699931552772
2018-01-04 08:40:00,278.2555986241617,294.06131886136063,0,[0.00845],0.0,28.907612801584683,28.907612801584683
2018-01-04 08:41:00,278.9849660370129,294.06131886136063,0,[0.00845],0.0,29.076214561004633,29.076214561004633
2018-01-04 08:42:00,279.6122425332742,295.68610721786786,0,[0.00845],0.0,29.221260632358522,29.221260632358522
2018-01-04 08:43:00,280.14077183291465,295.68610721786786,0,[0.00795833],0.0,29.343503943198613,29.343503943198613
2018-01-04 08:44:00,280.57385664586394,295.68610721786786,0,[0.00795833],0.0,29.443692441549203,29.443692441549203
2018-01-04 08:45:00,280.9147527753613,296.08055718526435,0,[0.00795833],0.0,29.522567063426756,29.522567063426756
2018-01-04 08:46:00,281.16666442665473,296.08055718526435,0,[0.00750833],0.0,29.58086008787619,29.58086008787619
2018-01-04 08:47:00,281.33274052993886,296.08055718526435,0,[0.00750833],0.0,29.619293819126213,29.619293819126213
2018-01-04 08:48:00,281.41607193280413,295.4139499040514,0,[0.00750833],0.0,29.638579548329883,29.638579548329883
2018-01-04 08:49:00,281.4196893321831,295.4139499040514,0,[0.00711667],0.0,29.639416752655023,29.639416752655023
2018-01-04 08:50:00,281.34656181665747,295.4139499040514,0,[0.00711667],0.0,29.622492491356237,29.622492491356237
2018-01-04 08:51:00,281.19959592607887,293.85118409407494,0,[0.00711667],0.0,29.588480968270098,29.588480968270098
2018-01-04 08:52:00,280.9816351447735,293.85118409407494,0,[0.00678333],0.0,29.53804323360922,29.53804323360922
2018-01-04 08:53:00,280.6954597421803,293.85118409407494,0,[0.00678333],0.0,29.471826998474732,29.471826998474732
2018-01-04 08:54:00,280.3437869028108,291.55222470233,0,[0.00678333],0.0,29.390466542958524,29.390466542958524
2018-01-04 08:55:00,279.92927109314724,291.55222470233,0,[0.00649167],0.0,29.29458270086561,29.29458270086561
2018-01-04 08:56:00,279.4545046091788,291.55222470233,0,[0.00649167],0.0,29.184782903896828,29.184782903896828
2018-01-04 08:57:00,278.92201827052213,288.67194793570854,0,[0.00649167],0.0,29.061661273902967,29.061661273902967
2018-01-04 08:58:00,278.3342822300379,288.67194793570854,0,[0.00625833],0.0,28.925798753039427,28.925798753039427
2018-01-04 08:59:00,277.69370686247566,288.67194793570854,0,[0.00625833],0.0,28.7777632608692,28.7777632608692
2018-01-04 09:00:00,277.0026437124925,285.3602102768598,0,[0.00625833],0.0,28.618109871746633,28.618109871746633
2018-01-04 09:01:00,276.2633864842367,285.3602102768598,0,[0.006075],0.0,28.447381006583413,28.447381006583413
2018-01-04 09:02:00,275.47817204984364,285.3602102768598,0,[0.006075],0.0,28.266106632272372,28.266106632272372
2018-01-04 09:03:00,274.6491814668468,281.7722213645597,0,[0.006075],0.0,28.07480446522616,28.07480446522616
2018-01-04 09:04:00,273.77854099552906,281.7722213645597,0,[0.00593333],0.0,27.873980175939717,27.873980175939717
2018-01-04 09:05:00,272.8683231030349,281.7722213645597,0,[0.00593333],0.0,27.664127590706048,27.664127590706048
2018-01-04 09:06:00,271.92054745040747,278.0993429214065,0,[0.00593333],0.0,27.445728888935356,27.445728888935356
2018-01-04 09:07:00,270.9371818591764,278.0993429214065,0,[0.00585],0.0,27.219254794772063,27.219254794772063
2018-01-04 09:08:00,269.92014325030874,278.0993429214065,0,[0.00585],0.0,26.985164760951395,26.985164760951395
2018-01-04 09:09:00,268.8712985540929,274.5387662453758,0,[0.00585],0.0,26.743907144266558,26.743907144266558
2018-01-04 09:10:00,267.7924655903186,274.5387662453758,0,[0.00583333],0.0,26.495919372296136,26.495919372296136
2018-01-04 09:11:00,266.6854139158693,274.5387662453758,0,[0.00583333],0.0,26.24162810060028,26.24162810060028
2018-01-04 09:12:00,265.55186563903794,271.28355660465957,0,[0.00583333],0.0,25.981449360172036,25.981449360172036
2018-01-04 09:13:00,264.39349620130986,271.28355660465957,0,[0.00588333],0.0,25.715788695320235,25.715788695320235
2018-01-04 09:14:00,263.21193512719304,271.28355660465957,0,[0.00588333],0.0,25.44504129217313,25.44504129217313
2018-01-04 09:15:00,262.0087667414797,268.52286644255196,0,[0.00588333],0.0,25.169592097766774,25.169592097766774
2018-01-04 09:16:00,260.7855308553824,268.52286644255196,0,[0.00599167],0.0,24.88981593019168,24.88981593019168
2018-01-04 09:17:00,259.54372342499266,268.52286644255196,0,[0.00599167],0.0,24.606077580766833,24.606077580766833
2018-01-04 09:18:00,258.2847971813471,266.3356808983093,0,[0.00599167],0.0,24.318731908282764,24.318731908282764
2018-01-04 09:19:00,257.01016223388706,266.3356808983093,0,[0.00615833],0.0,24.028123925956855,24.028123925956855
2018-01-04 09:20:00,255.72118665280806,266.3356808983093,0,[0.00615833],0.0,23.734588882608023,23.734588882608023
2018-01-04 09:21:00,254.4191970287778,264.3716515104775,0,[0.00615833],0.0,23.438452337971327,23.438452337971327
2018-01-04 09:22:00,253.10547901158202,264.3716515104775,0,[0.0063],0.0,23.140030232794466,23.140030232794466
2018-01-04 09:23:00,251.7812778356012,264.3716515104775,0,[0.0063],0.0,22.839628955806305,22.839628955806305
2018-01-04 09:24:00,250.44779883358342,262.17057770954625,0,[0.0063],0.0,22.537545408181753,22.537545408181753
2018-01-04 09:25:00,249.10620794164137,262.17057770954625,0,[0.00631667],0.0,22.234067066463687,22.234067066463687
2018-01-04 09:26:00,247.75763220397178,262.17057770954625,0,[0.00631667],0.0,21.92947204615383,21.92947204615383
2018-01-04 09:27:00,246.40316028384575,259.2689840642758,0,[0.00631667],0.0,21.624029167724427,21.624029167724427
2018-01-04 09:28:00,245.0438429854613,259.2689840642758,0,[0.00618333],0.0,21.31799802633936,21.31799802633936
2018-01-04 09:29:00,243.6806937916669,259.2689840642758,0,[0.00618333],0.0,21.011629066643977,21.011629066643977
2018-01-04 09:30:00,242.31468942639796,255.20024550217767,0,[0.00618333],0.0,20.7051636648163,20.7051636648163
2018-01-04 09:31:00,240.9467704460058,255.20024550217767,0,[0.00588333],0.0,20.398834218984696,20.398834218984696
2018-01-04 09:32:00,239.57784185883185,255.20024550217767,0,[0.00588333],0.0,20.092864248004837,20.092864248004837
2018-01-04 09:33:00,238.20877378320077,249.66642936549198,0,[0.00588333],0.0,19.787468500979315,19.787468500979315
2018-01-04 09:34:00,236.8404021469781,249.66642936549198,0,[0.00545],0.0,19.4828530782802,19.4828530782802
2018-01-04 09:35:00,235.47352942121174,249.66642936549198,0,[0.00545],0.0,19.17921556243343,19.17921556243343
2018-01-04 09:36:00,234.10892539715786,243.0535792758063,0,[0.00545],0.0,18.87674516094048,18.87674516094048
2018-01-04 09:37:00,232.74732800792293,243.0535792758063,0,[0.00498333],0.0,18.575622861259987,18.575622861259987
2018-01-04 09:38:00,231.38944418065685,243.0535792758063,0,[0.00498333],0.0,18.276021594765798,18.276021594765798
2018-01-04 09:39:00,230.03595072431276,235.91674620744917,0,[0.00498333],0.0,17.978106410715927,17.978106410715927
2018-01-04 09:40:00,228.68749525127203,235.91674620744917,0,[0.00465833],0.0,17.68203465974487,17.68203465974487
2018-01-04 09:41:00,227.3446971144755,235.91674620744917,0,[0.00465833],0.0,17.387956182724878,17.387956182724878
2018-01-04 09:42:00,226.00814835642404,228.80847327046416,0,[0.00465833],0.0,17.09601350410989,17.09601350410989
2018-01-04 09:43:00,224.67841466447732,228.80847327046416,0,[0.004525],0.0,16.8063420284491,16.8063420284491
2018-01-04 09:44:00,223.35603631642434,228.80847327046416,0,[0.004525],0.0,16.51907023649962,16.51907023649962
2018-01-04 09:45:00,222.04152910839528,222.27901579803986,0,[0.004525],0.0,16.234319879179374,16.234319879179374
2018-01-04 09:46:00,220.73538525916342,222.27901579803986,0,[0.004575],0.0,15.952206168062688,15.952206168062688
2018-01-04 09:47:00,219.4380742816076,222.27901579803986,0,[0.004575],0.0,15.67283796043911,15.67283796043911
2018-01-04 09:48:00,218.15004381293517,216.75974497979158,0,[0.004575],0.0,15.39631793718212,15.39631793718212
2018-01-04 09:49:00,216.87172039962658,216.75974497979158,0,[0.00479167],0.0,15.122742772653183,15.122742772653183
2018-01-04 09:50:00,215.6035102356813,216.75974497979158,0,[0.00479167],0.0,14.852203296452087,14.852203296452087
2018-01-04 09:51:00,214.3457998463759,212.21289190344464,0,[0.00479167],0.0,14.584784645487186,14.584784645487186
2018-01-04 09:52:00,213.09895671565812,212.21289190344464,0,[0.00510833],0.0,14.320566406142856,14.320566406142856
2018-01-04 09:53:00,211.86332986325465,212.21289190344464,0,[0.00510833],0.0,14.059622748019054,14.059622748019054
2018-01-04 09:54:00,210.63925036634632,208.4822092766426,0,[0.00510833],0.0,13.802022548334534,13.802022548334534
2018-01-04 09:55:00,209.4270318265079,208.4822092766426,0,[0.0054],0.0,13.547829507347004,13.547829507347004
2018-01-04 09:56:00,208.22697079379796,208.4822092766426,0,[0.0054],0.0,13.297102257480908,13.297102257480908
2018-01-04 09:57:00,207.03934714838982,205.4099484249437,0,[0.0054],0.0,13.04989446639966,13.04989446639966
2018-01-04 09:58:00,205.86442444350186,205.4099484249437,0,[0.00564167],0.0,12.806254934955021,12.806254934955021
2018-01-04 09:59:00,204.70245022245288,205.4099484249437,0,[0.00564167],0.0,12.566227692795277,12.566227692795277
2018-01-04 10:00:00,203.5536563121203,202.83697501797656,0,[0.00564167],0.0,12.329852092162252,12.329852092162252
2018-01-04 10:01:00,202.4182590967935,202.83697501797656,0,[0.00583333],0.0,12.09716290073935,12.09716290073935
2018-01-04 10:02:00,201.2964597832193,202.83697501797656,0,[0.00583333],0.0,11.868190395767005,11.868190395767005
2018-01-04 10:03:00,200.1884446587463,200.61754482169727,0,[0.00583333],0.0,11.642960459756662,11.642960459756662
2018-01-04 10:04:00,199.0943853453395,200.61754482169727,0,[0.005975],0.0,11.421494678287576,11.421494678287576
2018-01-04 10:05:00,198.01443905736974,200.61754482169727,0,[0.005975],0.0,11.203810441373124,11.203810441373124
2018-01-04 10:06:00,196.94874886424154,198.66344113575838,0,[0.005975],0.0,10.98992104844667,10.98992104844667
2018-01-04 10:07:00,195.8974439592426,198.66344113575838,0,[0.006075],0.0,10.779835817062386,10.779835817062386
2018-01-04 10:08:00,194.86063993962105,198.66344113575838,0,[0.006075],0.0,10.573560196103333,10.573560196103333
2018-01-04 10:09:00,193.83843909792935,196.89997016789482,0,[0.006075],0.0,10.371095883261013,10.371095883261013
2018-01-04 10:10:00,192.8309307247505,196.89997016789482,0,[0.00615],0.0,10.172440946555339,10.172440946555339
2018-01-04 10:11:00,191.83819142535407,196.89997016789482,0,[0.00615],0.0,9.97758995012893,9.97758995012893
2018-01-04 10:12:00,190.86028544916888,195.25133804587736,0,[0.00615],0.0,9.78653408381014,9.78653408381014
2018-01-04 10:13:00,189.89726167020504,195.25133804587736,0,[0.0062],0.0,9.599260643930162,9.599260643930162
2018-01-04 10:14:00,188.9491422661523,195.25133804587736,0,[0.0062],0.0,9.41575093037903,9.41575093037903
2018-01-04 10:15:00,188.0159360404681,193.64062893062564,0,[0.0062],0.0,9.235982944335195,9.235982944335195
2018-01-04 10:16:00,187.09764394208372,193.64062893062564,0,[0.006225],0.0,9.059932522941448,9.059932522941448
2018-01-04 10:17:00,186.19425900494147,193.64062893062564,0,[0.006225],0.0,8.88757338316552,8.88757338316552
2018-01-04 10:18:00,185.30576637200252,192.00206148956738,0,[0.006225],0.0,8.718877183439771,8.718877183439771
2018-01-04 10:19:00,184.43214338832107,192.00206148956738,0,[0.006225],0.0,8.553813599484345,8.553813599484345
